Type Ligne;Identifiant de l'élément;Structure;Type de l'élément;Statut de l'élément;Nom base français;Nom base anglais;Nom base espagnol;Nom attribut français;Nom attribut anglais;Nom attribut espagnol;Nom frontière français;Nom frontière anglais;Nom frontière espagnol;Code de la catégorie;Tags français;Tags anglais;Tags espagnol;Unité français;Unité anglais;Unité espagnol;Contributeur;Autres Contributeurs;Programme;Url du programme;Source;Localisation géographique;Sous-localisation géographique français;Sous-localisation géographique anglais;Sous-localisation géographique espagnol;Date de création;Date de modification;Période de validité;Incertitude;Réglementations;Transparence;Qualité;Qualité TeR;Qualité GR;Qualité TiR;Qualité C;Qualité P;Qualité M;Commentaire français;Commentaire anglais;Commentaire espagnol;Type poste;Nom poste français;Nom poste anglais;Nom poste espagnol;Total poste non décomposé;CO2f;CH4f;CH4b;N2O;Code gaz supplémentaire 1;Valeur gaz supplémentaire 1;Code gaz supplémentaire 2;Valeur gaz supplémentaire 2;Code gaz supplémentaire 3;Valeur gaz supplémentaire 3;Code gaz supplémentaire 4;Valeur gaz supplémentaire 4;Code gaz supplémentaire 5;Valeur gaz supplémentaire 5;Autres GES;CO2b
Poste;34449;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière HVP;HVP sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;1336;;;;;;;;;;;;;;;;
Elément;34456;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière HVP;HVP sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;1,05;;;;;;;;;;;;;;;;
Poste;34456;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière HVP;HVP sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;1,05;;;;;;;;;;;;;;;;
Elément;34432;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,0218;;;;;;;;;;;;;;;;
Poste;34432;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,0218;;;;;;;;;;;;;;;;
Elément;34439;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/KWh PCI;kgCO2e/KWh ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,0785;;;;;;;;;;;;;;;;
Poste;34439;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/KWh PCI;kgCO2e/KWh ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,0785;;;;;;;;;;;;;;;;
Elément;34446;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;916;;;;;;;;;;;;;;;;
Poste;34446;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;916;;;;;;;;;;;;;;;;
Elément;34453;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,722;;;;;;;;;;;;;;;;
Poste;34453;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Palme;Palm sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,722;;;;;;;;;;;;;;;;
Elément;34431;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,0221;;;;;;;;;;;;;;;;
Poste;34431;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,0221;;;;;;;;;;;;;;;;
Elément;34438;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/KWh PCI;kgCO2e/KWh ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,0796;;;;;;;;;;;;;;;;
Poste;34438;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/KWh PCI;kgCO2e/KWh ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,0796;;;;;;;;;;;;;;;;
Elément;34445;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;928;;;;;;;;;;;;;;;;
Poste;34445;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;928;;;;;;;;;;;;;;;;
Elément;34452;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,732;;;;;;;;;;;;;;;;
Poste;34452;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Soja;Soybean sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,732;;;;;;;;;;;;;;;;
Elément;34430;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,0251;;;;;;;;;;;;;;;;
Poste;34430;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,0251;;;;;;;;;;;;;;;;
Elément;34437;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/KWh PCI;kgCO2e/KWh ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,0904;;;;;;;;;;;;;;;;
Poste;34437;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/KWh PCI;kgCO2e/KWh ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,0904;;;;;;;;;;;;;;;;
Elément;34444;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;1054;;;;;;;;;;;;;;;;
Poste;34444;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/TEP PCI;kgCO2e/TOe ICV;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;1054;;;;;;;;;;;;;;;;
Elément;34451;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;;;;;0,831;;;;;;;;;;;;;;;;
Poste;34451;élément décomposé par poste;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Filière Tournesol;Sunflower sector;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/Litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;04/03/2021;04/03/2021;01/12/2024;20;;;;;;;;;;;;;Amont;;;;0,831;;;;;;;;;;;;;;;;
Elément;14247;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Mix moyen;Medium Mix;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;0;0;0;0;0;0;;;;;;;;0,217;0,202;8,85E-04;0;0,0138;;0;;0;;0;;0;;0;0;-0,0699
Poste;14247;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Mix moyen;Medium Mix;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;0;0;0;0;0;0;;;;Amont;;;;0,217;0,202;8,85E-04;0;0,0138;;;;;;;;;;;0;-0,069863501
Elément;14252;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Mix moyen;Medium Mix;;changement d'affectation des sols scénario optimiste;with land-use/land-cover change, optimistic scenario;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;0;0;0;0;0;0;;;;;;;;0,0131;-1,63E-03;8,85E-04;0;0,0138;;0;;0;;0;;0;;0;0;-0,0699
Poste;14252;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Mix moyen;Medium Mix;;changement d'affectation des sols scénario optimiste;with land-use/land-cover change, optimistic scenario;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;0;0;0;0;0;0;;;;Amont;;;;0,0131;-1,63E-03;8,85E-04;0;0,0138;;;;;;;;;;;0;-0,069863501
Elément;14257;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Mix moyen;Medium Mix;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;0;0;0;0;0;0;;;;;;;;0,0305;0,0158;8,85E-04;0;0,0138;;0;;0;;0;;0;;0;0;-0,0699
Poste;14257;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;Mix moyen;Medium Mix;;sans changement d'affectation des sols;without land-use/land-cover change;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;0;0;0;0;0;0;;;;Amont;;;;0,0305;0,0158;8,85E-04;0;0,0138;;;;;;;;;;;0;-0,069863501
Elément;14255;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;0,11;0,0569;3,19E-03;0;0,0498;;0;;0;;0;;0;;0;0;-0,252
Poste;14255;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;0,11;0,0569;3,19E-03;0;0,0498;;;;;;;;;;;0;-0,251503796
Elément;14256;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;1,01;0,524;0,0293;0;0,458;;0;;0;;0;;0;;0;0;-2,31
Poste;14256;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;1,01;0,524;0,0293;0;0,458;;;;;;;;;;;0;-2,313040781
Elément;14258;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;1278;662;37,1;0;579;;0;;0;;0;;0;;0;0;-2924
Poste;14258;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;1278;662;37,1;0;579;;;;;;;;;;;0;-2924,48614
Elément;14259;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tonne;kgCO2e/ton;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;1135;588;32,9;0;514;;0;;0;;0;;0;;0;0;-2599
Poste;14259;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Biodiesel;Biodiesel;;sans changement d'affectation des sols;without land-use/land-cover change;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tonne;kgCO2e/ton;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;1135;588;32,9;0;514;;;;;;;;;;;0;-2598,922226
Elément;14260;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;0,815;0,774;5,25E-03;0;0,0362;;0;;0;;0;;0;;0;0;-0,258
Poste;14260;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;0,815;0,774;5,25E-03;0;0,0362;;;;;;;;;;;0;-0,258227162
Elément;14261;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;4,79;4,55;0,0309;0;0,213;;0;;0;;0;;0;;0;0;-1,52
Poste;14261;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/litre;kgCO2e/liter;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;4,79;4,55;0,0309;0;0,213;;;;;;;;;;;0;-1,518691653
Elément;14262;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;0,226;0,215;1,46E-03;0;1,00E-02;;0;;0;;0;;0;;0;0;-0,0717
Poste;14262;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/MJ PCI;kgCO2e/MJ ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;0,226;0,215;1,46E-03;0;0,01;;;;;;;;;;;0;-0,071731138
Elément;14263;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;9485;9003;61;0;421;;0;;0;;0;;0;;0;0;-3003
Poste;14263;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;Amont;;;;9485;9003;61;0;421;;;;;;;;;;;0;-3002,665436
Elément;14264;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Bioéthanol;Bioethanol;;changement d'affectation des sols scénario maximum;with land-use/land-cover change, maximum scenario;;;;;Combustibles > Organiques > Liquides;;;;kgCO2e/tonne;kgCO2e/ton;;ADEME;;;;;France continentale;;;;20/10/2014;20/10/2014;déc-17;20;;;;;;;;;;;;;;;;;6072;5764;39,1;0;269;;0;;0;;0;;0;;0;0;-1922
